"survey_id","latitude","longitude","site_code","Abudefduf bengalensis","Abudefduf luridus","Abudefduf saxatilis","Abudefduf sexfasciatus","Abudefduf troschelii","Abudefduf vaigiensis","Abudefduf whitleyi","Acanthochromis polyacanthus","Acanthurus achilles","Acanthurus albipectoralis","Acanthurus auranticavus","Acanthurus bahianus","Acanthurus blochii","Acanthurus chirurgus","Acanthurus coeruleus","Acanthurus dussumieri","Acanthurus grammoptilus","Acanthurus leucosternon","Acanthurus lineatus","Acanthurus nigricans","Acanthurus nigricauda","Acanthurus nigrofuscus","Acanthurus nigroris","Acanthurus olivaceus","Acanthurus pyroferus","Acanthurus thompsoni","Acanthurus tractus","Acanthurus triostegus","Acanthurus xanthopterus","Aethaloperca rogaa","Amblyglyphidodon aureus","Amblyglyphidodon batunai","Amblyglyphidodon curacao","Amblyglyphidodon leucogaster","Amphiprion akindynos","Amphiprion chrysopterus","Amphiprion clarkii","Amphiprion melanopus","Amphiprion perideraion","Anampses caeruleopunctatus","Anampses femininus","Anampses geographicus","Anampses meleagrides","Anampses neoguinaicus","Anampses twistii","Anisotremus virginicus","Anyperodon leucogrammicus","Aphareus furca","Apolemichthys trimaculatus","Aprion virescens","Arothron hispidus","Arothron meleagris","Arothron nigropunctatus","Aulostomus chinensis","Aulostomus maculatus","Aulostomus strigosus","Balistapus undulatus","Balistoides conspicillum","Balistoides viridescens","Bodianus axillaris","Bodianus diana","Bodianus dictynna","Bodianus diplotaenia","Bodianus loxozonus","Bodianus mesothorax","Bodianus rufus","Bolbometopon muricatum","Boops boops","Caesio caerulaurea","Caesio cuning","Caesio lunaris","Caesio teres","Calamus calamus","Cantherhines dumerilii","Cantherhines pardalis","Canthigaster bennetti","Canthigaster capistrata","Canthigaster papua","Canthigaster punctatissima","Canthigaster rostrata","Canthigaster valentini","Carangoides bajad","Carangoides fulvoguttatus","Carangoides plagiotaenia","Caranx ignobilis","Caranx lugubris","Caranx melampygus","Caranx ruber","Centropyge bicolor","Centropyge bispinosa","Centropyge eibli","Centropyge flavissima","Centropyge heraldi","Centropyge loricula","Centropyge multispinis","Centropyge tibicen","Centropyge vrolikii","Cephalopholis argus","Cephalopholis boenak","Cephalopholis cruentata","Cephalopholis cyanostigma","Cephalopholis leopardus","Cephalopholis microprion","Cephalopholis miniata","Cephalopholis panamensis","Cephalopholis urodeta","Cetoscarus bicolor","Cetoscarus ocellatus","Chaetodon adiergastos","Chaetodon assarius","Chaetodon aureofasciatus","Chaetodon auriga","Chaetodon baronessa","Chaetodon bennetti","Chaetodon capistratus","Chaetodon citrinellus","Chaetodon ephippium","Chaetodon flavirostris","Chaetodon guttatissimus","Chaetodon humeralis","Chaetodon kleinii","Chaetodon lineolatus","Chaetodon lunula","Chaetodon lunulatus","Chaetodon melannotus","Chaetodon mertensii","Chaetodon meyeri","Chaetodon ocellatus","Chaetodon ocellicaudus","Chaetodon ornatissimus","Chaetodon pelewensis","Chaetodon plebeius","Chaetodon punctatofasciatus","Chaetodon quadrimaculatus","Chaetodon rafflesii","Chaetodon rainfordi","Chaetodon reticulatus","Chaetodon semeion","Chaetodon speculum","Chaetodon striatus","Chaetodon tricinctus","Chaetodon trifascialis","Chaetodon trifasciatus","Chaetodon ulietensis","Chaetodon unimaculatus","Chaetodon vagabundus","Chaetodontoplus duboulayi","Chaetodontoplus meredithi","Chaetodontoplus mesoleucus","Cheilinus chlorourus","Cheilinus fasciatus","Cheilinus oxycephalus","Cheilinus trilobatus","Cheilinus undulatus","Cheilio inermis","Chelmon marginalis","Chelmon rostratus","Chlorurus bleekeri","Chlorurus microrhinos","Chlorurus sordidus","Choerodon anchorago","Choerodon cauteroma","Choerodon cyanodus","Choerodon fasciatus","Choerodon graphicus","Choerodon rubescens","Choerodon schoenleinii","Chromileptes altivelis","Chromis agilis","Chromis amboinensis","Chromis atrilobata","Chromis atripectoralis","Chromis atripes","Chromis chrysura","Chromis cinerascens","Chromis cyanea","Chromis dimidiata","Chromis hypsilepis","Chromis iomelas","Chromis kennensis","Chromis lepidolepis","Chromis limbata","Chromis margaritifer","Chromis multilineata","Chromis nitida","Chromis retrofasciata","Chromis ternatensis","Chromis vanderbilti","Chromis viridis","Chromis weberi","Chromis xanthura","Chrysiptera biocellata","Chrysiptera caesifrons","Chrysiptera cyanea","Chrysiptera notialis","Chrysiptera rex","Chrysiptera rollandi","Chrysiptera talboti","Chrysiptera taupou","Cirrhilabrus cyanopleura","Cirrhilabrus exquisitus","Cirrhilabrus punctatus","Cirrhitichthys falco","Cirrhitichthys oxycephalus","Cirrhitus rivulatus","Clepticus parrae","Coris aygula","Coris batuensis","Coris bulbifrons","Coris caudimacula","Coris gaimard","Ctenochaetus binotatus","Ctenochaetus cyanocheilus","Ctenochaetus flavicauda","Ctenochaetus striatus","Dascyllus aruanus","Dascyllus flavicaudus","Dascyllus reticulatus","Dascyllus trimaculatus","Diagramma pictum","Diodon holocanthus","Diodon hystrix","Diplodus sargus","Diploprion bifasciatum","Diproctacanthus xanthurus","Dischistodus melanotus","Dischistodus perspicillatus","Dischistodus prosopotaenia","Dischistodus pseudochrysopoecilus","Echeneis naucrates","Epibulus brevis","Epibulus insidiator","Epinephelus bilobatus","Epinephelus fasciatus","Epinephelus labriformis","Epinephelus merra","Epinephelus polyphekadion","Epinephelus quoyanus","Epinephelus rivulatus","Fistularia commersonii","Forcipiger flavissimus","Forcipiger longirostris","Gnathodentex aureolineatus","Gomphosus caeruleus","Gomphosus varius","Gymnocranius euanus","Haemulon flavolineatum","Haemulon maculicauda","Haemulon plumierii","Haemulon sciurus","Halichoeres biocellatus","Halichoeres bivittatus","Halichoeres chierchiae","Halichoeres chloropterus","Halichoeres chrysus","Halichoeres dispilus","Halichoeres erdmanni","Halichoeres garnoti","Halichoeres hortulanus","Halichoeres maculipinna","Halichoeres margaritaceus","Halichoeres marginatus","Halichoeres melanochir","Halichoeres melanurus","Halichoeres nebulosus","Halichoeres nicholsi","Halichoeres nigrescens","Halichoeres notospilus","Halichoeres ornatissimus","Halichoeres prosopeion","Halichoeres radiatus","Halichoeres solorensis","Halichoeres trimaculatus","Hemiglyphidodon plagiometopon","Hemigymnus fasciatus","Hemigymnus melapterus","Hemitaurichthys polylepis","Heniochus acuminatus","Heniochus chrysostomus","Heniochus monoceros","Heniochus singularius","Heniochus varius","Hipposcarus longiceps","Holacanthus ciliaris","Holacanthus passer","Holacanthus tricolor","Holocentrus adscensionis","Holocentrus rufus","Hologymnosus annulatus","Hologymnosus doliatus","Hypoplectrus nigricans","Johnrandallia nigrirostris","Kyphosus bigibbus","Kyphosus cinerascens","Kyphosus elegans","Kyphosus sectatrix","Kyphosus vaigiensis","Labrichthys unilineatus","Labroides bicolor","Labroides dimidiatus","Labroides pectoralis","Labropsis australis","Labropsis xanthonota","Lepidozygus tapeinosoma","Lethrinus atkinsoni","Lethrinus erythropterus","Lethrinus nebulosus","Lethrinus obsoletus","Lethrinus olivaceus","Lutjanus apodus","Lutjanus argentiventris","Lutjanus bohar","Lutjanus carponotatus","Lutjanus decussatus","Lutjanus fulviflamma","Lutjanus fulvus","Lutjanus gibbus","Lutjanus kasmira","Lutjanus lemniscatus","Lutjanus mahogoni","Lutjanus monostigma","Lutjanus quinquelineatus","Lutjanus russellii","Lutjanus viridis","Lutjanus vitta","Macolor macularis","Macolor niger","Macropharyngodon choati","Macropharyngodon meleagris","Macropharyngodon ornatus","Melichthys niger","Melichthys vidua","Microspathodon chrysurus","Microspathodon dorsalis","Monotaxis grandoculis","Monotaxis heterodon","Mulloidichthys flavolineatus","Mulloidichthys vanicolensis","Mycteroperca olfax","Myripristis adusta","Myripristis berndti","Myripristis hexagona","Myripristis kuntee","Myripristis murdjan","Myripristis violacea","Myripristis vittata","Naso brachycentron","Naso brevirostris","Naso caesius","Naso hexacanthus","Naso lituratus","Naso tonganus","Naso unicornis","Naso vlamingii","Nemateleotris magnifica","Neocirrhites armatus","Neoglyphidodon melas","Neoglyphidodon nigroris","Neoniphon sammara","Neopomacentrus azysron","Neopomacentrus bankieri","Neopomacentrus cyanomos","Neopomacentrus filamentosus","Novaculichthys taeniourus","Ocyurus chrysurus","Odonus niger","Ostracion cubicus","Ostracion meleagris","Oxycheilinus digramma","Oxycheilinus orientalis","Oxycheilinus unifasciatus","Oxymonacanthus longirostris","Paracirrhites arcatus","Paracirrhites forsteri","Paracirrhites hemistictus","Paraluteres prionurus","Paranthias colonus","Parapercis australis","Parapercis clathrata","Parapercis hexophtalma","Parapercis millepunctata","Parapercis pacifica","Parapercis queenslandica","Paraplotosus butleri","Parupeneus barberinoides","Parupeneus barberinus","Parupeneus ciliatus","Parupeneus crassilabris","Parupeneus cyclostomus","Parupeneus indicus","Parupeneus insularis","Parupeneus macronemus","Parupeneus multifasciatus","Parupeneus pleurostigma","Parupeneus spilurus","Pempheris oualensis","Pempheris schwenkii","Pentapodus vitta","Pervagor alternans","Pervagor janthinosoma","Platax pinnatus","Platax teira","Plectorhinchus chaetodonoides","Plectorhinchus flavomaculatus","Plectorhinchus lessonii","Plectorhinchus lineatus","Plectorhinchus multivittatus","Plectorhinchus picus","Plectroglyphidodon dickii","Plectroglyphidodon johnstonianus","Plectropomus areolatus","Plectropomus laevis","Plectropomus leopardus","Plectropomus maculatus","Pomacanthus arcuatus","Pomacanthus imperator","Pomacanthus navarchus","Pomacanthus semicirculatus","Pomacanthus sexstriatus","Pomacentrus adelus","Pomacentrus amboinensis","Pomacentrus australis","Pomacentrus bankanensis","Pomacentrus brachialis","Pomacentrus chrysurus","Pomacentrus coelestis","Pomacentrus grammorhynchus","Pomacentrus imitator","Pomacentrus lepidogenys","Pomacentrus magniseptus","Pomacentrus milleri","Pomacentrus moluccensis","Pomacentrus nagasakiensis","Pomacentrus nigromanus","Pomacentrus pavo","Pomacentrus philippinus","Pomacentrus reidi","Pomacentrus vaiuli","Pomacentrus wardi","Pomachromis richardsoni","Premnas biaculeatus","Priacanthus hamrur","Prionurus laticlavius","Psammoperca waigiensis","Pseudanthias huchtii","Pseudanthias pascalus","Pseudanthias squamipinnis","Pseudanthias tuka","Pseudobalistes naufragium","Pseudocheilinus evanidus","Pseudocheilinus hexataenia","Pseudocheilinus octotaenia","Pseudodax moluccanus","Pseudolabrus guentheri","Pseudolabrus luculentus","Pseudupeneus maculatus","Ptereleotris evides","Ptereleotris microlepis","Pterocaesio digramma","Pterocaesio marri","Pterocaesio pisang","Pterocaesio tile","Pterocaesio trilineata","Pterois volitans","Pygoplites diacanthus","Rhinecanthus aculeatus","Rhinecanthus rectangulus","Sargocentron caudimaculatum","Sargocentron diadema","Sargocentron rubrum","Sargocentron spiniferum","Sargocentron suborbitalis","Scarus altipinnis","Scarus chameleon","Scarus dimidiatus","Scarus flavipectoralis","Scarus forsteni","Scarus frenatus","Scarus ghobban","Scarus globiceps","Scarus iseri","Scarus longipinnis","Scarus niger","Scarus oviceps","Scarus prasiognathos","Scarus psittacus","Scarus rivulatus","Scarus rubroviolaceus","Scarus schlegeli","Scarus spinus","Scarus taeniopterus","Scarus vetula","Scolopsis bilineata","Scolopsis margaritifer","Scolopsis monogramma","Scomberoides lysan","Serranocirrhitus latus","Serranus psittacinus","Serranus tigrinus","Siganus argenteus","Siganus corallinus","Siganus doliatus","Siganus fuscescens","Siganus lineatus","Siganus puellus","Siganus punctatissimus","Siganus punctatus","Siganus trispilos","Siganus virgatus","Siganus vulpinus","Sparisoma aurofrenatum","Sparisoma chrysopterum","Sparisoma cretense","Sparisoma rubripinne","Sparisoma viride","Sphoeroides marmoratus","Stegastes acapulcoensis","Stegastes adustus","Stegastes apicalis","Stegastes arcifrons","Stegastes beebei","Stegastes diencaeus","Stegastes fasciolatus","Stegastes flavilatus","Stegastes gascoynei","Stegastes lacrymatus","Stegastes leucostictus","Stegastes nigricans","Stegastes obreptus","Stegastes partitus","Stegastes planifrons","Stegastes punctatus","Stegastes variabilis","Stethojulis bandanensis","Stethojulis interrupta","Stethojulis strigiventer","Sufflamen bursa","Sufflamen chrysopterum","Sufflamen fraenatum","Sufflamen verres","Symphorus nematophorus","Synodus dermatogenys","Synodus variegatus","Thalassoma amblycephalum","Thalassoma bifasciatum","Thalassoma hardwicke","Thalassoma jansenii","Thalassoma lucasanum","Thalassoma lunare","Thalassoma lutescens","Thalassoma nigrofasciatum","Thalassoma pavo","Thalassoma quinquevittatum","Upeneus tragula","Variola louti","Zanclus cornutus","Zebrasoma scopas","Zebrasoma velifer"
"1003278",24.62529,-81.11185,"USEC4",0,0,2.95480657919095,0,0,0,0,0,0,0,0,2.82163102295314,0,0,3.09693606533205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00858072913327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76143630688843,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60924847325322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03884389930889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03493117408585,0,0,0,0,0,0,0,0,0,0,0,0,3.15403025389846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63391151706534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.82647948826194,0,0,3.98049372585917,0,0,0,0,0,0,0,2.62327068623704,0,1.53280338343005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18029054985953,3.45517651397187,2.8920700427717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99481792787539,0,0,0,0,0,0,0,0,0,3.27189537031772,0,0,0,0,0,0,0,0,0,0,0,0,2.90606274711269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08095898883191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23552003070936,0,0,0,0,0,0,0,0,0,3.04524887382191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96208555355081,0,0,3.01481192767294,3.83569277370992,0,0,0,0,0,0,2.48917238973769,0,0,0,0,1.77461370713523,0,0,2.90067692208057,0,0,1.43675190302451,0,0,0,0,0,0,0,0,0,0,0,3.27391930560177,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003281",24.69262,-81.06097,"USEC8",0,0,2.19893738517551,0,0,0,0,0,0,0,0,2.40579897016351,0,2.505769295596,2.11985257863001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67946923734489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34860989724541,0,0,0,0,0,0,0,0,0,0,0,0,2.35387554008191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06305572991258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69466904086354,4.00924851153223,0,3.11757085589258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78045183654863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65461520462415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07566498626888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01793063208339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30418010454512,0,0,0,2.6073088741891,0,0,1.31564123457553,0,0,0,0,0,0,0,0,0,0,0,0,0.62110966680156,0,3.55686002039411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003282",24.6845893859863,-81.0475921630859,"USEC9",0,0,1.60877189489019,0,0,0,0,0,0,0,0,0,0,1.53437620471653,2.58052587141512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61064072046123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65929497603501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.232389432414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32976043282369,0,0,0,0,0,0,0,0,0,0,0,0,2.44727930786043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24824204138441,0,3.68510628241822,3.606086212566,0,0,0,0,0,0,0,2.2947079181,0,2.89018272209531,0,0,0,0,0,0,0,0,0,0,0.928609449629707,0,0,0,0,0,0,0,0,0,0,0,0,1.25821898208011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61991890639026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26040608384022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05994019349515,0,0,0,2.87551904814009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62122196595461,0,3.3571256198656,0,0,0,0,0,0,0,0,0,0,0,1.60342032786976,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003283",24.68577,-80.96287,"USEC10",0,0,3.52002730750016,0,0,0,0,0,0,0,0,0,0,1.8212298469172,3.1808910506504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65929497603501,0,0,0,0,0,0,0,3.30115718701323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54436800488801,0,0,0,0,0,0,0,0,0,0,0,0,1.9617962949127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97455019511698,0,3.85833492137871,5.01304635616957,0,0.889524536887136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928609449629707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10915561330581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38592654753849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1464566581948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39107834400995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900897182586846,0,0,0,0,0,0,0,0,0,0,0,3.3418260144688,0,0,2.48812084808481,1.89553629514584,0,0,0,0,0,0,1.51675092014566,0,0,0,0,0,0,0,3.00808646772504,1.14410071123495,0,1.98427625029238,0,0,0,0,0,0,0,0,0,0,0,2.47508992744714,0,0,0,0,0,0,0,0,0,0,0,0,0
"1003284",24.68553,-80.9645,"USEC11",0,0,3.55589877611754,0,0,0,0,0,0,0,0,3.13786553897825,0,3.06030960559924,3.46837903300293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35515254326834,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76555766784622,0,0,0,0,0,0,0,3.39017517168071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3351525101825,0,0,0,0,0,0,0,0,0,0,0,0,3.13788755396839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77690907575698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26167252231036,0,4.15834705440047,4.54661065467179,0,1.58849454122315,0,0,0,0,0,1.3894209136898,0,0,0,0,0,0,0,0,0,0,0,0,1.40573070434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1219103072141,3.2012825732575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67357480812997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2068535163566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32254791725048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81436204131167,0,0,0,0,0,0,0,0,0,0,0,3.50537033853542,0,0,0,3.29450136331033,0,0,0,0,0,0,0,0,0,0,0,2.93863115315246,0,0,3.02957409703991,0,0,2.58081783160411,0,0,0,0,0,0,0,0,0,0,0,2.88083393616106,0,0,0,0,0,0,0,0,0,0,0,0,0
